"gamma","etrain","etest"
0.660693448007596,0,34.3283582089552
0.676082975391982,0,34.3283582089552
0.691830970918936,0,34.8258706467662
0.707945784384139,0,35.3233830845771
0.724435960074991,0,35.3233830845771
0.741310241300918,0,36.81592039801
0.758577575029184,0,37.3134328358209
0.776247116628691,0,37.3134328358209
0.794328234724282,0,37.3134328358209
0.8128305161641,0,37.3134328358209
0.831763771102671,0,37.3134328358209
0.851138038202376,0,37.8109452736318
0.870963589956081,0,37.8109452736318
0.891250938133746,0,38.3084577114428
0.91201083935591,0,38.3084577114428
0.93325430079699,0,38.3084577114428
0.954992586021437,0,38.8059701492537
0.977237220955811,0,39.8009950248756
1,0,40.2985074626866
1.02329299228075,0,40.2985074626866
1.0471285480509,0,41.2935323383085
1.07151930523761,0,41.2935323383085
1.09647819614319,0,41.2935323383085
1.12201845430196,0,41.2935323383085
1.14815362149688,0,41.2935323383085
1.17489755493953,0,41.7910447761194
1.20226443461741,0,41.7910447761194
1.23026877081238,0,41.7910447761194
1.25892541179417,0,42.2885572139303
1.28824955169313,0,42.7860696517413
1.31825673855641,0,42.7860696517413
1.34896288259165,0,42.7860696517413
1.38038426460289,0,43.2835820895522
1.41253754462276,0,44.2786069651741
1.44543977074593,0,44.2786069651741
1.47910838816821,0,44.7761194029851
1.51356124843621,0,44.7761194029851
1.54881661891248,0,44.7761194029851
1.58489319246111,0,45.273631840796
1.62181009735893,0,45.273631840796
1.65958690743756,0,45.273631840796
1.69824365246175,0,45.273631840796
1.73780082874938,0,45.273631840796
1.77827941003892,0,46.2686567164179
1.81970085860998,0,46.2686567164179
1.86208713666287,0,46.2686567164179
1.90546071796325,0,46.7661691542289
1.94984459975805,0,46.7661691542289
1.99526231496888,0,46.7661691542289
2.04173794466953,0,46.7661691542289
2.08929613085404,0,48.7562189054726
2.13796208950223,0,48.7562189054726
2.18776162394955,0,50.7462686567164
2.23872113856834,0,50.7462686567164
2.29086765276777,0,50.7462686567164
2.34422881531992,0,51.2437810945274
2.39883291901949,0,51.7412935323383
2.45470891568503,0,51.7412935323383
2.51188643150958,0,52.2388059701493
2.57039578276886,0,52.7363184079602
2.63026799189538,0,52.7363184079602
2.69153480392691,0,52.7363184079602
2.75422870333817,0,52.7363184079602
2.81838293126446,0,52.7363184079602
2.88403150312661,0,53.2338308457711
2.95120922666638,0,53.2338308457711
3.01995172040202,0,53.7313432835821
3.09029543251359,0,54.726368159204
3.16227766016838,0,54.726368159204
3.23593656929628,0,55.2238805970149
3.31131121482591,0,55.2238805970149
3.38844156139203,0,55.2238805970149
3.46736850452532,0,56.2189054726368
3.54813389233575,0,56.2189054726368
3.63078054770102,0,56.2189054726368
3.71535229097173,0,57.2139303482587
3.80189396320561,0,57.7114427860697
3.8904514499428,0,58.2089552238806
3.98107170553498,0,58.2089552238806
4.07380277804113,0,58.2089552238806
4.16869383470335,0,58.2089552238806
4.26579518801593,0,58.2089552238806
4.36515832240167,0,58.2089552238806
4.46683592150963,0,58.2089552238806
4.57088189614875,0,58.2089552238806
4.67735141287198,0,58.2089552238806
4.78630092322638,0,58.7064676616915
4.89778819368447,0,59.2039800995025
5.01187233627272,0,59.7014925373134
5.12861383991365,0,59.7014925373134
5.24807460249772,0,60.1990049751244
5.37031796370253,0,60.1990049751244
5.49540873857625,0,60.1990049751244
5.62341325190349,0,60.1990049751244
5.75439937337157,0,60.1990049751244
5.8884365535559,0,60.6965174129353
6.02559586074358,0,60.6965174129353
6.16595001861482,0,60.6965174129353
6.30957344480193,0,60.6965174129353
6.45654229034656,0,60.6965174129353
6.60693448007596,0,60.6965174129353
6.76082975391982,0,61.1940298507463
6.91830970918936,0,61.1940298507463
7.07945784384139,0,61.6915422885572
7.24435960074991,0,61.6915422885572
7.41310241300918,0,61.6915422885572
7.58577575029184,0,61.6915422885572
7.76247116628693,0,62.1890547263682
7.94328234724282,0,62.1890547263682
8.12830516164099,0,62.1890547263682
8.31763771102671,0,62.6865671641791
8.51138038202376,0,62.6865671641791
8.70963589956081,0,62.6865671641791
8.91250938133746,0,63.18407960199
9.1201083935591,0,63.18407960199
9.3325430079699,0,63.18407960199
9.54992586021437,0,63.18407960199
9.77237220955811,0,63.18407960199
10,0,63.18407960199
10.2329299228075,0,63.18407960199
10.471285480509,0,63.18407960199
10.7151930523761,0,63.18407960199
10.9647819614319,0,63.18407960199
11.2201845430196,0,63.18407960199
11.4815362149688,0,63.18407960199
11.7489755493953,0,63.18407960199
12.0226443461741,0,63.18407960199
12.3026877081238,0,63.18407960199
12.5892541179417,0,63.18407960199
12.8824955169313,0,62.6865671641791
13.1825673855641,0,62.1890547263682
13.4896288259165,0,61.6915422885572
13.8038426460289,0,24.3781094527363
14.1253754462276,0,24.3781094527363
14.4543977074593,0,24.8756218905473
14.7910838816821,0,24.8756218905473
15.1356124843621,0,24.8756218905473
15.4881661891248,0,24.8756218905473
15.8489319246111,0,24.8756218905473
16.2181009735893,0,24.8756218905473
16.5958690743756,0,24.8756218905473
16.9824365246175,0,24.8756218905473
17.3780082874938,0,24.8756218905473
17.7827941003892,0,24.8756218905473
18.1970085860998,0,24.8756218905473
18.6208713666287,0,24.8756218905473
19.0546071796325,0,24.8756218905473
19.4984459975805,0,24.8756218905473
19.9526231496888,0,24.8756218905473
20.4173794466953,0,24.8756218905473
20.8929613085404,0,24.8756218905473
21.3796208950223,0,24.8756218905473
21.8776162394955,0,24.8756218905473
22.3872113856834,0,24.8756218905473
22.9086765276777,0,24.8756218905473
23.4422881531992,0,24.8756218905473
23.9883291901949,0,24.8756218905473
24.5470891568503,0,24.8756218905473
25.1188643150958,0,24.8756218905473
25.7039578276886,0,24.8756218905473
26.3026799189538,0,24.8756218905473
26.9153480392691,0,24.8756218905473
27.5422870333817,0,24.8756218905473
28.1838293126446,0,24.8756218905473
28.8403150312661,0,24.8756218905473
29.5120922666638,0,24.8756218905473
30.1995172040202,0,24.8756218905473
30.9029543251359,0,24.8756218905473
31.6227766016838,0,24.8756218905473
32.3593656929628,0,24.8756218905473
33.1131121482591,0,24.8756218905473
33.8844156139203,0,24.8756218905473
34.6736850452532,0,24.8756218905473
35.4813389233575,0,24.8756218905473
36.3078054770102,0,24.8756218905473
37.1535229097173,0,24.8756218905473
38.0189396320561,0,24.8756218905473
38.904514499428,0,24.8756218905473
39.8107170553498,0,24.8756218905473
40.7380277804113,0,24.8756218905473
41.6869383470336,0,24.8756218905473
42.6579518801593,0,24.8756218905473
43.6515832240167,0,24.8756218905473
44.6683592150963,0,24.8756218905473
45.7088189614875,0,24.8756218905473
46.7735141287198,0,24.8756218905473
47.8630092322638,0,24.8756218905473
48.9778819368447,0,24.8756218905473
50.1187233627273,0,24.8756218905473
51.2861383991365,0,24.8756218905473
52.4807460249772,0,24.8756218905473
53.7031796370253,0,24.8756218905473
54.9540873857625,0,24.8756218905473
56.2341325190349,0,24.8756218905473
57.5439937337157,0,24.8756218905473
58.884365535559,0,24.8756218905473
60.2559586074358,0,24.8756218905473
61.6595001861482,0,24.8756218905473
63.0957344480193,0,24.8756218905473
64.5654229034656,0,24.8756218905473
66.0693448007596,0,24.8756218905473
67.6082975391982,0,24.8756218905473
69.1830970918936,0,24.8756218905473
70.7945784384139,0,24.8756218905473
72.4435960074991,0,24.8756218905473
74.1310241300918,0,24.8756218905473
75.8577575029184,0,24.8756218905473
77.6247116628693,0,24.8756218905473
79.4328234724282,0,24.8756218905473
81.2830516164099,0,24.8756218905473
83.1763771102671,0,24.8756218905473
85.1138038202378,0,24.8756218905473
87.0963589956081,0,24.8756218905473
89.1250938133746,0,24.8756218905473
91.201083935591,0,24.8756218905473
93.325430079699,0,24.8756218905473
95.4992586021437,0,24.8756218905473
97.7237220955811,0,24.8756218905473
100,0,24.8756218905473
