GA,3600,5.25,-1171.00
MIMIC,3600,43.69,-0.00
RHC,3700,0.10,-0.00
SA,3700,0.03,-0.00
GA,3700,5.42,-1157.00
MIMIC,3700,44.69,-0.00
RHC,3800,0.10,-0.00
SA,3800,0.03,-0.00
GA,3800,5.54,-1187.00
MIMIC,3800,46.33,-0.00
RHC,3900,0.06,-0.00
SA,3900,0.03,-0.00
GA,3900,6.08,-1176.00
MIMIC,3900,46.08,-0.00
RHC,400,0.01,-82.00
SA,400,0.00,-532.00
GA,400,0.48,-1002.00
MIMIC,400,4.99,-10.00
RHC,4000,0.05,-0.00
SA,4000,0.03,-0.00
GA,4000,6.41,-1186.00
MIMIC,4000,47.00,-0.00
RHC,4100,0.05,-0.00
SA,4100,0.03,-0.00
GA,4100,6.79,-1142.00
MIMIC,4100,46.97,-0.00
RHC,4200,0.04,-0.00
SA,4200,0.03,-0.00
GA,4200,6.87,-1143.00
MIMIC,4200,47.79,-1.00
RHC,4300,0.05,-0.00
SA,4300,0.03,-0.00
GA,4300,6.30,-1172.00
MIMIC,4300,50.43,-0.00
RHC,4400,0.05,-0.00
SA,4400,0.03,-0.00
GA,4400,6.31,-1172.00
MIMIC,4400,50.97,-0.00
RHC,4500,0.06,-0.00
SA,4500,0.03,-0.00
GA,4500,6.83,-1190.00
MIMIC,4500,52.53,-0.00
RHC,4600,0.07,-0.00
SA,4600,0.03,-0.00
GA,4600,6.91,-1195.00
MIMIC,4600,54.28,-0.00
RHC,4700,0.07,-0.00
SA,4700,0.03,-0.00
GA,4700,7.03,-1119.00
MIMIC,4700,54.71,-0.00
RHC,4800,0.07,-0.00
SA,4800,0.04,-0.00
GA,4800,7.33,-1227.00
MIMIC,4800,54.81,-0.00
RHC,4900,0.05,-0.00
SA,4900,0.03,-0.00
GA,4900,7.83,-1157.00
MIMIC,4900,54.55,-0.00
RHC,500,0.01,-73.00
SA,500,0.00,-443.00
GA,500,0.81,-993.00
MIMIC,500,5.51,-4.00
RHC,5000,0.02,-0.00
SA,5000,0.02,-0.00
GA,5000,2.62,-1225.00
MIMIC,5000,29.27,-0.00
RHC,600,0.01,-70.00
SA,600,0.04,-266.00
GA,600,1.08,-1114.00
MIMIC,600,5.87,-4.00
RHC,700,0.02,-24.00
SA,700,0.02,-157.00
GA,700,1.27,-1036.00
MIMIC,700,6.42,-5.00
RHC,800,0.02,-24.00
SA,800,0.05,-99.00
GA,800,1.21,-1067.00
MIMIC,800,11.70,-4.00
RHC,900,0.01,-18.00
SA,900,0.02,-99.00
GA,900,1.43,-1148.00
MIMIC,900,12.53,-4.00
